Topics,Alpha,Decay,Chunksize,Passes,Coherence
11,symmetric,0.3,1500,5,0.4411326085683178
11,symmetric,0.3,1500,10,0.4519624864399083
11,symmetric,0.3,2000,1,0.48548355584181097
11,symmetric,0.3,2000,5,0.42987484944326043
11,symmetric,0.3,2000,10,0.4337010740100936
11,symmetric,0.3,2500,1,0.48713991026985953
11,symmetric,0.3,2500,5,0.45541000982687213
11,symmetric,0.3,2500,10,0.4290262172582125
11,symmetric,0.4,1500,1,0.4994821414066197
11,symmetric,0.4,1500,5,0.44473808593720465
11,symmetric,0.4,1500,10,0.44560339374705027
11,symmetric,0.4,2000,1,0.4863370222355458
11,symmetric,0.4,2000,5,0.4415551122335917
11,symmetric,0.4,2000,10,0.4260164359633119
11,symmetric,0.4,2500,1,0.4894108069184005
11,symmetric,0.4,2500,5,0.45720659931451185
11,symmetric,0.4,2500,10,0.4545847647481472
11,symmetric,0.5,1500,1,0.5008046045582705
11,symmetric,0.5,1500,5,0.4558744829398184
11,symmetric,0.5,1500,10,0.4515831856926702
11,symmetric,0.5,2000,1,0.4988031722098475
11,symmetric,0.5,2000,5,0.4394742879622779
11,symmetric,0.5,2000,10,0.4379396337529421
11,symmetric,0.5,2500,1,0.4912802511806321
11,symmetric,0.5,2500,5,0.48067088790614565
11,symmetric,0.5,2500,10,0.4570993967964506
11,symmetric,0.6000000000000001,1500,1,0.48230576307541495
11,symmetric,0.6000000000000001,1500,5,0.46301798443870973
11,symmetric,0.6000000000000001,1500,10,0.4513481363877558
11,symmetric,0.6000000000000001,2000,1,0.4968563632674737
11,symmetric,0.6000000000000001,2000,5,0.45863961956024996
11,symmetric,0.6000000000000001,2000,10,0.4393494601561034
11,symmetric,0.6000000000000001,2500,1,0.4985145099101395
11,symmetric,0.6000000000000001,2500,5,0.4847042299543722
11,symmetric,0.6000000000000001,2500,10,0.4527185429264073
11,symmetric,0.7000000000000002,1500,1,0.5050621785887596
11,symmetric,0.7000000000000002,1500,5,0.48010328768368543
11,symmetric,0.7000000000000002,1500,10,0.4492696125864846
11,symmetric,0.7000000000000002,2000,1,0.4994617247275533
11,symmetric,0.7000000000000002,2000,5,0.4806302167690978
11,symmetric,0.7000000000000002,2000,10,0.44805199131620893
11,symmetric,0.7000000000000002,2500,1,0.5070177894293901
11,symmetric,0.7000000000000002,2500,5,0.4961815706551535
11,symmetric,0.7000000000000002,2500,10,0.4724925223133097
11,asymmetric,0.3,1500,1,0.4837847486980547
11,asymmetric,0.3,1500,5,0.4575622924815461
11,asymmetric,0.3,1500,10,0.4847644639353104
11,asymmetric,0.3,2000,1,0.47991627412053983
11,asymmetric,0.3,2000,5,0.45473451771997514
11,asymmetric,0.3,2000,10,0.44053434946887043
11,asymmetric,0.3,2500,1,0.46643717779515464
11,asymmetric,0.3,2500,5,0.4601435379778881
11,asymmetric,0.3,2500,10,0.4430719289491869
11,asymmetric,0.4,1500,1,0.48557201379244613
11,asymmetric,0.4,1500,5,0.45784401829065174
11,asymmetric,0.4,1500,10,0.47318735237340115
11,asymmetric,0.4,2000,1,0.4738563236850944
11,asymmetric,0.4,2000,5,0.44061701639213985
11,asymmetric,0.4,2000,10,0.4447505679721209
11,asymmetric,0.4,2500,1,0.46709499902971563
11,asymmetric,0.4,2500,5,0.46391408764303566
11,asymmetric,0.4,2500,10,0.45279903305400654
11,asymmetric,0.5,1500,1,0.49495959881031043
11,asymmetric,0.5,1500,5,0.46193125952877767
11,asymmetric,0.5,1500,10,0.4676245283831084
11,asymmetric,0.5,2000,1,0.48404707488676063
11,asymmetric,0.5,2000,5,0.4566597578623981
11,asymmetric,0.5,2000,10,0.4419971019115888
11,asymmetric,0.5,2500,1,0.4846306674198289
11,asymmetric,0.5,2500,5,0.46002150055752833
11,asymmetric,0.5,2500,10,0.45673867970930554
11,asymmetric,0.6000000000000001,1500,1,0.4909325669381761
11,asymmetric,0.6000000000000001,1500,5,0.46019435719209784
11,asymmetric,0.6000000000000001,1500,10,0.46042857989217656
11,asymmetric,0.6000000000000001,2000,1,0.4829835922688091
11,asymmetric,0.6000000000000001,2000,5,0.45842547581155857
11,asymmetric,0.6000000000000001,2000,10,0.4353146417234813
11,asymmetric,0.6000000000000001,2500,1,0.48498825161291
11,asymmetric,0.6000000000000001,2500,5,0.48253569622246245
11,asymmetric,0.6000000000000001,2500,10,0.46020346330291617
11,asymmetric,0.7000000000000002,1500,1,0.48407455904881797
11,asymmetric,0.7000000000000002,1500,5,0.4635909415905451
11,asymmetric,0.7000000000000002,1500,10,0.4607561828598594
11,asymmetric,0.7000000000000002,2000,1,0.4778323112839012
11,asymmetric,0.7000000000000002,2000,5,0.4664591321001809
11,asymmetric,0.7000000000000002,2000,10,0.4543487537535317
11,asymmetric,0.7000000000000002,2500,1,0.49295786378014994
11,asymmetric,0.7000000000000002,2500,5,0.4803798242112176
11,asymmetric,0.7000000000000002,2500,10,0.4597267857186726
